#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-11-14 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	lon	lat	tmpf	 dwpf	 relh	 drct	 sknt	 p01i	 alti	 mslp	 vsby	 gust	 skyc1	 skyc2	 skyc3	 skyc4	 skyl1	 skyl2	 skyl3	 skyl4	 presentwx	 metar
P60	2016-01-21 11:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	30.31	1031.00	M	M	M	M	M	M	M	M	M	M	M	KP60 211156Z AUTO 00000KT M08/M11 A3031 RMK AO1 SLP310 70002 T10831106 11078 21111 53007
P60	2016-01-21 12:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	30.33	1031.60	M	M	M	M	M	M	M	M	M	M	M	KP60 211256Z AUTO 00000KT M08/M11 A3033 RMK AO1 SLP316 T10831106
P60	2016-01-21 13:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	30.33	1032.10	M	M	M	M	M	M	M	M	M	M	M	KP60 211356Z AUTO 00000KT M08/M11 A3033 RMK AO1 SLP321 T10831106
P60	2016-01-21 14:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	30.34	1032.40	M	M	M	M	M	M	M	M	M	M	M	KP60 211456Z AUTO 00000KT M08/M11 A3034 RMK AO1 SLP324 T10831106 51008
P60	2016-01-21 15:56	-110.4211	44.5444	17.96	14.00	84.20	0.00	0.00	0.01	30.34	1032.90	M	M	M	M	M	M	M	M	M	M	M	KP60 211556Z AUTO 00000KT M08/M10 A3034 RMK AO1 SLP329 P0001 T10781100
P60	2016-01-21 16:56	-110.4211	44.5444	19.04	14.00	80.38	0.00	0.00	0.00	30.36	1033.20	M	M	M	M	M	M	M	M	M	M	M	KP60 211656Z AUTO 00000KT M07/M10 A3036 RMK AO1 SLP332 T10721100
P60	2016-01-21 17:56	-110.4211	44.5444	19.94	14.00	77.35	M	3.00	0.01	30.36	1033.20	M	M	M	M	M	M	M	M	M	M	M	KP60 211756Z AUTO VRB03KT M07/M10 A3036 RMK AO1 SLP332 P0001 60002 T10671100 11067 21083 50006
P60	2016-01-21 18:56	-110.4211	44.5444	19.94	15.08	81.09	M	3.00	0.00	30.36	1033.60	M	M	M	M	M	M	M	M	M	M	M	KP60 211856Z AUTO VRB03KT M07/M09 A3036 RMK AO1 SLP336 T10671094
P60	2016-01-21 19:56	-110.4211	44.5444	21.92	15.08	74.56	M	3.00	0.00	30.34	1032.90	M	M	M	M	M	M	M	M	M	M	M	KP60 211956Z AUTO VRB03KT M06/M09 A3034 RMK AO1 SLP329 T10561094
P60	2016-01-21 20:56	-110.4211	44.5444	21.92	15.08	74.56	M	3.00	0.00	30.32	1032.20	M	M	M	M	M	M	M	M	M	M	M	KP60 212056Z AUTO VRB03KT M06/M09 A3032 RMK AO1 SLP322 T10561094 58010
P60	2016-01-21 21:56	-110.4211	44.5444	21.92	15.08	74.56	M	4.00	0.00	30.34	1031.90	M	M	M	M	M	M	M	M	M	M	M	KP60 212156Z AUTO VRB04KT M06/M09 A3034 RMK AO1 SLP319 T10561094
P60	2016-01-21 22:56	-110.4211	44.5444	23.00	15.08	71.24	M	3.00	0.00	30.33	1031.60	M	M	M	M	M	M	M	M	M	M	M	KP60 212256Z AUTO VRB03KT M05/M09 A3033 RMK AO1 SLP316 T10501094
P60	2016-01-21 23:56	-110.4211	44.5444	21.92	15.08	74.56	0.00	0.00	0.00	30.36	1032.70	M	M	M	M	M	M	M	M	M	M	M	KP60 212356Z AUTO 00000KT M06/M09 A3036 RMK AO1 SLP327 T10561094 11050 21067 53009
P60	2016-01-22 00:56	-110.4211	44.5444	21.02	14.00	73.88	0.00	0.00	0.00	30.35	1033.00	M	M	M	M	M	M	M	M	M	M	M	KP60 220056Z AUTO 00000KT M06/M10 A3035 RMK AO1 SLP330 T10611100
P60	2016-01-22 01:56	-110.4211	44.5444	21.02	15.08	77.45	0.00	0.00	0.00	30.36	1033.10	M	M	M	M	M	M	M	M	M	M	M	KP60 220156Z AUTO 00000KT M06/M09 A3036 RMK AO1 SLP331 T10611094
P60	2016-01-22 02:56	-110.4211	44.5444	21.02	15.98	80.55	0.00	0.00	0.00	30.36	1033.10	M	M	M	M	M	M	M	M	M	M	M	KP60 220256Z AUTO 00000KT M06/M09 A3036 RMK AO1 SLP331 T10611089 53000
P60	2016-01-22 03:56	-110.4211	44.5444	21.02	17.06	84.41	0.00	0.00	0.00	30.35	1032.30	M	M	M	M	M	M	M	M	M	M	M	KP60 220356Z AUTO 00000KT M06/M08 A3035 RMK AO1 SLP323 T10611083
P60	2016-01-22 04:56	-110.4211	44.5444	19.04	15.08	84.27	310.00	3.00	0.00	30.33	1032.00	M	M	M	M	M	M	M	M	M	M	M	KP60 220456Z AUTO 31003KT M07/M09 A3033 RMK AO1 SLP320 T10721094
P60	2016-01-22 05:56	-110.4211	44.5444	19.04	15.08	84.27	0.00	0.00	0.00	30.33	1031.60	M	M	M	M	M	M	M	M	M	M	M	KP60 220556Z AUTO 00000KT M07/M09 A3033 RMK AO1 SLP316 T10721094 11056 21078 56008
P60	2016-01-22 06:56	-110.4211	44.5444	17.96	15.08	88.27	0.00	0.00	0.00	30.32	1031.80	M	M	M	M	M	M	M	M	M	M	M	KP60 220656Z AUTO 00000KT M08/M09 A3032 RMK AO1 SLP318 T10781094 410501111
P60	2016-01-22 07:56	-110.4211	44.5444	19.04	15.08	84.27	0.00	0.00	0.00	30.31	1030.70	M	M	M	M	M	M	M	M	M	M	M	KP60 220756Z AUTO 00000KT M07/M09 A3031 RMK AO1 SLP307 T10721094
P60	2016-01-22 08:56	-110.4211	44.5444	17.96	15.08	88.27	0.00	0.00	0.00	30.30	1030.60	M	M	M	M	M	M	M	M	M	M	M	KP60 220856Z AUTO 00000KT M08/M09 A3030 RMK AO1 SLP306 T10781094 58007
P60	2016-01-22 09:56	-110.4211	44.5444	15.08	12.02	87.42	0.00	0.00	0.00	30.30	1030.90	M	M	M	M	M	M	M	M	M	M	M	KP60 220956Z AUTO 00000KT M09/M11 A3030 RMK AO1 SLP309 T10941111
P60	2016-01-22 10:56	-110.4211	44.5444	12.92	10.04	88.00	0.00	0.00	0.00	30.28	1030.80	M	M	M	M	M	M	M	M	M	M	M	KP60 221056Z AUTO 00000KT M11/M12 A3028 RMK AO1 SLP308 T11061122
P60	2016-01-22 11:56	-110.4211	44.5444	12.02	8.06	83.78	0.00	0.00	0.00	30.27	1030.60	M	M	M	M	M	M	M	M	M	M	M	KP60 221156Z AUTO 00000KT M11/M13 A3027 RMK AO1 SLP306 70002 T11111133 11072 21111 58009
P60	2016-01-22 12:56	-110.4211	44.5444	10.04	8.06	91.49	0.00	0.00	0.00	30.25	1030.50	M	M	M	M	M	M	M	M	M	M	M	KP60 221256Z AUTO 00000KT M12/M13 A3025 RMK AO1 SLP305 T11221133
P60	2016-01-22 13:56	-110.4211	44.5444	10.04	6.98	87.13	0.00	0.00	0.00	30.24	1030.00	M	M	M	M	M	M	M	M	M	M	M	KP60 221356Z AUTO 00000KT M12/M14 A3024 RMK AO1 SLP300 T11221139
P60	2016-01-22 14:56	-110.4211	44.5444	8.06	5.00	87.02	0.00	0.00	0.00	30.24	1030.60	M	M	M	M	M	M	M	M	M	M	M	KP60 221456Z AUTO 00000KT M13/M15 A3024 RMK AO1 SLP306 T11331150 55006
P60	2016-01-22 15:56	-110.4211	44.5444	12.02	8.96	87.25	0.00	0.00	0.00	30.23	1029.20	M	M	M	M	M	M	M	M	M	M	M	KP60 221556Z AUTO 00000KT M11/M13 A3023 RMK AO1 SLP292 T11111128
P60	2016-01-22 16:56	-110.4211	44.5444	15.98	12.02	84.06	0.00	0.00	0.00	30.23	1028.70	M	M	M	M	M	M	M	M	M	M	M	KP60 221656Z AUTO 00000KT M09/M11 A3023 RMK AO1 SLP287 T10891111
P60	2016-01-22 17:56	-110.4211	44.5444	15.98	10.94	80.13	0.00	0.00	0.00	30.21	1028.30	M	M	M	M	M	M	M	M	M	M	M	KP60 221756Z AUTO 00000KT M09/M12 A3021 RMK AO1 SLP283 T10891117 11072 21133 56008
P60	2016-01-22 18:56	-110.4211	44.5444	15.98	12.02	84.06	0.00	0.00	0.00	30.18	1027.40	M	M	M	M	M	M	M	M	M	M	M	KP60 221856Z AUTO 00000KT M09/M11 A3018 RMK AO1 SLP274 T10891111
P60	2016-01-22 19:56	-110.4211	44.5444	21.92	15.98	77.54	M	3.00	0.00	30.14	1024.50	M	M	M	M	M	M	M	M	M	M	M	KP60 221956Z AUTO VRB03KT M06/M09 A3014 RMK AO1 SLP245 T10561089
P60	2016-01-22 20:56	-110.4211	44.5444	26.96	17.96	68.44	0.00	0.00	0.00	30.12	1023.10	M	M	M	M	M	M	M	M	M	M	M	KP60 222056Z AUTO 00000KT M03/M08 A3012 RMK AO1 SLP231 T10281078 56025
P60	2016-01-22 21:56	-110.4211	44.5444	28.04	19.04	68.57	0.00	0.00	0.00	30.12	1023.20	M	M	M	M	M	M	M	M	M	M	M	KP60 222156Z AUTO 00000KT M02/M07 A3012 RMK AO1 SLP232 T10221072
P60	2016-01-22 22:56	-110.4211	44.5444	30.02	19.94	65.72	0.00	0.00	0.00	30.11	1022.90	M	M	M	M	M	M	M	M	M	M	M	KP60 222256Z AUTO 00000KT M01/M07 A3011 RMK AO1 SLP229 T10111067
P60	2016-01-22 23:56	-110.4211	44.5444	26.96	17.96	68.44	0.00	0.00	0.00	30.10	1023.60	M	M	M	M	M	M	M	M	M	M	M	KP60 222356Z AUTO 00000KT M03/M08 A3010 RMK AO1 SLP236 T10281078 11006 21100 56004
P60	2016-01-23 00:56	-110.4211	44.5444	24.98	17.06	71.47	M	3.00	0.00	30.11	1024.70	M	M	M	M	M	M	M	M	M	M	M	KP60 230056Z AUTO VRB03KT M04/M08 A3011 RMK AO1 SLP247 T10391083
P60	2016-01-23 01:56	-110.4211	44.5444	26.06	17.06	68.33	0.00	0.00	0.00	30.12	1025.00	M	M	M	M	M	M	M	M	M	M	M	KP60 230156Z AUTO 00000KT M03/M08 A3012 RMK AO1 SLP250 T10331083
P60	2016-01-23 02:56	-110.4211	44.5444	21.02	15.98	80.55	0.00	0.00	0.00	30.11	1025.60	M	M	M	M	M	M	M	M	M	M	M	KP60 230256Z AUTO 00000KT M06/M09 A3011 RMK AO1 SLP256 T10611089 50000
P60	2016-01-23 03:56	-110.4211	44.5444	15.98	12.92	87.47	0.00	0.00	0.00	30.11	1026.00	M	M	M	M	M	M	M	M	M	M	M	KP60 230356Z AUTO 00000KT M09/M11 A3011 RMK AO1 SLP260 T10891106
P60	2016-01-23 04:56	-110.4211	44.5444	12.92	10.04	88.00	0.00	0.00	0.00	30.08	1024.70	M	M	M	M	M	M	M	M	M	M	M	KP60 230456Z AUTO 00000KT M11/M12 A3008 RMK AO1 SLP247 T11061122
P60	2016-01-23 05:56	-110.4211	44.5444	12.02	8.06	83.78	0.00	0.00	0.00	30.07	1024.80	M	M	M	M	M	M	M	M	M	M	M	KP60 230556Z AUTO 00000KT M11/M13 A3007 RMK AO1 SLP248 T11111133 11028 21117 58009
P60	2016-01-23 06:56	-110.4211	44.5444	12.92	8.96	83.85	0.00	0.00	0.00	30.08	1024.70	M	M	M	M	M	M	M	M	M	M	M	KP60 230656Z AUTO 00000KT M11/M13 A3008 RMK AO1 SLP247 T11061128 410061133
P60	2016-01-23 07:56	-110.4211	44.5444	14.00	10.94	87.36	0.00	0.00	0.00	30.07	1023.10	M	M	M	M	M	M	M	M	M	M	M	KP60 230756Z AUTO 00000KT M10/M12 A3007 RMK AO1 SLP231 T11001117
P60	2016-01-23 08:56	-110.4211	44.5444	15.98	12.92	87.47	0.00	0.00	0.00	30.07	1021.50	M	M	M	M	M	M	M	M	M	M	M	KP60 230856Z AUTO 00000KT M09/M11 A3007 RMK AO1 SLP215 T10891106 58002
P60	2016-01-23 09:56	-110.4211	44.5444	17.96	14.00	84.20	0.00	0.00	0.00	30.07	1021.20	M	M	M	M	M	M	M	M	M	M	M	KP60 230956Z AUTO 00000KT M08/M10 A3007 RMK AO1 SLP212 T10781100
P60	2016-01-23 10:56	-110.4211	44.5444	19.04	15.98	87.64	0.00	0.00	0.00	30.06	1020.00	M	M	M	M	M	M	M	M	M	M	M	KP60 231056Z AUTO 00000KT M07/M09 A3006 RMK AO1 SLP200 T10721089
P60	2016-01-23 11:56	-110.4211	44.5444	19.94	17.06	88.37	0.00	0.00	0.00	30.04	1019.90	M	M	M	M	M	M	M	M	M	M	M	KP60 231156Z AUTO 00000KT M07/M08 A3004 RMK AO1 SLP199 T10671083 11067 21122 58006
P60	2016-01-23 12:56	-110.4211	44.5444	19.04	15.98	87.64	0.00	0.00	0.00	30.03	1020.30	M	M	M	M	M	M	M	M	M	M	M	KP60 231256Z AUTO 00000KT M07/M09 A3003 RMK AO1 SLP203 T10721089
P60	2016-01-23 13:56	-110.4211	44.5444	17.06	14.00	87.53	0.00	0.00	0.00	30.02	1019.70	M	M	M	M	M	M	M	M	M	M	M	KP60 231356Z AUTO 00000KT M08/M10 A3002 RMK AO1 SLP197 T10831100
P60	2016-01-23 14:56	-110.4211	44.5444	12.92	10.04	88.00	290.00	3.00	0.00	30.00	1021.00	M	M	M	M	M	M	M	M	M	M	M	KP60 231456Z AUTO 29003KT M11/M12 A3000 RMK AO1 SLP210 T11061122 58012
P60	2016-01-23 15:56	-110.4211	44.5444	12.92	10.04	88.00	0.00	0.00	0.00	30.01	1022.20	M	M	M	M	M	M	M	M	M	M	M	KP60 231556Z AUTO 00000KT M11/M12 A3001 RMK AO1 SLP222 T11061122
P60	2016-01-23 16:56	-110.4211	44.5444	17.96	14.00	84.20	0.00	0.00	0.00	30.00	1021.60	M	M	M	M	M	M	M	M	M	M	M	KP60 231656Z AUTO 00000KT M08/M10 A3000 RMK AO1 SLP216 T10781100
P60	2016-01-23 17:56	-110.4211	44.5444	21.92	17.06	81.25	0.00	0.00	0.00	29.99	1020.60	M	M	M	M	M	M	M	M	M	M	M	KP60 231756Z AUTO 00000KT M06/M08 A2999 RMK AO1 SLP206 T10561083 11056 21117 58002
P60	2016-01-23 18:56	-110.4211	44.5444	23.00	15.98	74.09	0.00	0.00	0.00	29.96	1019.10	M	M	M	M	M	M	M	M	M	M	M	KP60 231856Z AUTO 00000KT M05/M09 A2996 RMK AO1 SLP191 T10501089
P60	2016-01-23 19:56	-110.4211	44.5444	24.98	15.98	68.20	0.00	0.00	0.00	29.91	1016.70	M	M	M	M	M	M	M	M	M	M	M	KP60 231956Z AUTO 00000KT M04/M09 A2991 RMK AO1 SLP167 T10391089
P60	2016-01-23 20:56	-110.4211	44.5444	26.06	17.06	68.33	0.00	0.00	0.00	29.90	1015.70	M	M	M	M	M	M	M	M	M	M	M	KP60 232056Z AUTO 00000KT M03/M08 A2990 RMK AO1 SLP157 T10331083 56025
P60	2016-01-23 21:56	-110.4211	44.5444	24.98	17.96	74.29	0.00	0.00	0.00	29.87	1014.50	M	M	M	M	M	M	M	M	M	M	M	KP60 232156Z AUTO 00000KT M04/M08 A2987 RMK AO1 SLP145 T10391078
P60	2016-01-23 22:56	-110.4211	44.5444	26.06	17.06	68.33	0.00	0.00	0.00	29.87	1014.30	M	M	M	M	M	M	M	M	M	M	M	KP60 232256Z AUTO 00000KT M03/M08 A2987 RMK AO1 SLP143 T10331083
P60	2016-01-23 23:56	-110.4211	44.5444	26.96	19.04	71.69	0.00	0.00	0.00	29.86	1013.50	M	M	M	M	M	M	M	M	M	M	M	KP60 232356Z AUTO 00000KT M03/M07 A2986 RMK AO1 SLP135 T10281072 11022 21056 56008
P60	2016-01-24 00:56	-110.4211	44.5444	26.06	21.02	80.96	0.00	0.00	0.00	29.86	1013.90	M	M	M	M	M	M	M	M	M	M	M	KP60 240056Z AUTO 00000KT M03/M06 A2986 RMK AO1 SLP139 T10331061
P60	2016-01-24 01:56	-110.4211	44.5444	24.98	21.02	84.67	0.00	0.00	0.01	29.86	1014.50	M	M	M	M	M	M	M	M	M	M	M	KP60 240156Z AUTO 00000KT M04/M06 A2986 RMK AO1 SLP145 P0001 T10391061
P60	2016-01-24 02:56	-110.4211	44.5444	24.08	21.02	87.91	0.00	0.00	0.00	29.85	1014.70	M	M	M	M	M	M	M	M	M	M	M	KP60 240256Z AUTO 00000KT M04/M06 A2985 RMK AO1 SLP147 60001 T10441061 58005
P60	2016-01-24 03:56	-110.4211	44.5444	24.08	21.02	87.91	0.00	0.00	0.01	29.84	1014.30	M	M	M	M	M	M	M	M	M	M	M	KP60 240356Z AUTO 00000KT M04/M06 A2984 RMK AO1 SLP143 P0001 T10441061
P60	2016-01-24 04:56	-110.4211	44.5444	24.08	19.94	83.96	0.00	0.00	0.01	29.83	1013.20	M	M	M	M	M	M	M	M	M	M	M	KP60 240456Z AUTO 00000KT M04/M07 A2983 RMK AO1 SLP132 P0001 T10441067
P60	2016-01-24 05:56	-110.4211	44.5444	24.08	19.94	83.96	M	3.00	0.00	29.83	1012.60	M	M	M	M	M	M	M	M	M	M	M	KP60 240556Z AUTO VRB03KT M04/M07 A2983 RMK AO1 SLP126 60003 T10441067 11028 21050 55005
P60	2016-01-24 06:56	-110.4211	44.5444	24.08	21.02	87.91	0.00	0.00	0.00	29.82	1011.90	M	M	M	M	M	M	M	M	M	M	M	KP60 240656Z AUTO 00000KT M04/M06 A2982 RMK AO1 SLP119 T10441061 410221117
P60	2016-01-24 07:56	-110.4211	44.5444	23.00	21.02	91.98	0.00	0.00	0.01	29.80	1011.30	M	M	M	M	M	M	M	M	M	M	M	KP60 240756Z AUTO 00000KT M05/M06 A2980 RMK AO1 SLP113 P0001 T10501061
P60	2016-01-24 08:56	-110.4211	44.5444	24.08	19.94	83.96	0.00	0.00	0.00	29.80	1010.80	M	M	M	M	M	M	M	M	M	M	M	KP60 240856Z AUTO 00000KT M04/M07 A2980 RMK AO1 SLP108 60001 T10441067 56008
P60	2016-01-24 09:56	-110.4211	44.5444	24.08	19.04	80.80	M	4.00	0.00	29.79	1010.60	M	M	M	M	M	M	M	M	M	M	M	KP60 240956Z AUTO VRB04KT M04/M07 A2979 RMK AO1 SLP106 T10441072
P60	2016-01-24 10:56	-110.4211	44.5444	23.00	17.96	80.71	60.00	3.00	0.00	29.78	1010.30	M	M	M	M	M	M	M	M	M	M	M	KP60 241056Z AUTO 06003KT M05/M08 A2978 RMK AO1 SLP103 T10501078
P60	2016-01-24 11:56	-110.4211	44.5444	23.00	19.04	84.54	0.00	0.00	0.00	29.78	1010.10	M	M	M	M	M	M	M	M	M	M	M	KP60 241156Z AUTO 00000KT M05/M07 A2978 RMK AO1 SLP101 60001 70004 T10501072 11044 21056 58005
P60	2016-01-24 12:56	-110.4211	44.5444	23.00	19.04	84.54	0.00	0.00	0.00	29.79	1010.30	M	M	M	M	M	M	M	M	M	M	M	KP60 241256Z AUTO 00000KT M05/M07 A2979 RMK AO1 SLP103 T10501072
P60	2016-01-24 13:56	-110.4211	44.5444	21.92	19.04	88.47	0.00	0.00	0.00	29.79	1011.00	M	M	M	M	M	M	M	M	M	M	M	KP60 241356Z AUTO 00000KT M06/M07 A2979 RMK AO1 SLP110 T10561072
P60	2016-01-24 14:56	-110.4211	44.5444	21.02	17.06	84.41	0.00	0.00	0.00	29.80	1011.70	M	M	M	M	M	M	M	M	M	M	M	KP60 241456Z AUTO 00000KT M06/M08 A2980 RMK AO1 SLP117 T10611083 53006
P60	2016-01-24 15:56	-110.4211	44.5444	23.00	17.96	80.71	0.00	0.00	0.00	29.80	1011.30	M	M	M	M	M	M	M	M	M	M	M	KP60 241556Z AUTO 00000KT M05/M08 A2980 RMK AO1 SLP113 T10501078
P60	2016-01-24 16:56	-110.4211	44.5444	24.08	17.06	74.20	270.00	6.00	0.00	29.82	1011.90	M	M	M	M	M	M	M	M	M	M	M	KP60 241656Z AUTO 27006KT M04/M08 A2982 RMK AO1 SLP119 T10441083
P60	2016-01-24 17:56	-110.4211	44.5444	24.98	17.06	71.47	0.00	0.00	0.00	29.82	1011.60	M	M	M	M	M	M	M	M	M	M	M	KP60 241756Z AUTO 00000KT M04/M08 A2982 RMK AO1 SLP116 T10391083 11033 21067 53005
P60	2016-01-24 18:56	-110.4211	44.5444	26.06	15.98	65.21	290.00	7.00	0.00	29.81	1011.20	M	M	M	M	M	M	M	M	M	M	M	KP60 241856Z AUTO 29007KT M03/M09 A2981 RMK AO1 SLP112 T10331089
P60	2016-01-24 19:56	-110.4211	44.5444	26.96	17.06	65.84	270.00	8.00	0.00	29.80	1010.80	M	M	M	M	M	M	M	M	M	M	M	KP60 241956Z AUTO 27008KT M03/M08 A2980 RMK AO1 SLP108 T10281083
P60	2016-01-24 20:56	-110.4211	44.5444	26.96	17.96	68.44	270.00	6.00	0.00	29.81	1010.70	M	M	M	M	M	M	M	M	M	M	M	KP60 242056Z AUTO 27006KT M03/M08 A2981 RMK AO1 SLP107 T10281078 55003
P60	2016-01-24 21:56	-110.4211	44.5444	26.06	17.96	71.04	M	5.00	0.01	29.81	1011.00	M	M	M	M	M	M	M	M	M	M	M	KP60 242156Z AUTO VRB05KT M03/M08 A2981 RMK AO1 SLP110 P0001 T10331078
P60	2016-01-24 22:56	-110.4211	44.5444	24.08	15.08	68.09	M	5.00	0.00	29.83	1012.30	M	M	M	M	M	M	M	M	M	M	M	KP60 242256Z AUTO VRB05KT M04/M09 A2983 RMK AO1 SLP123 T10441094
P60	2016-01-24 23:56	-110.4211	44.5444	23.00	15.98	74.09	M	4.00	0.00	29.84	1013.00	M	M	M	M	M	M	M	M	M	M	M	KP60 242356Z AUTO VRB04KT M05/M09 A2984 RMK AO1 SLP130 60001 T10501089 11022 21050 53008
P60	2016-01-25 00:56	-110.4211	44.5444	21.02	14.00	73.88	280.00	5.00	0.00	29.87	1014.30	M	M	M	M	M	M	M	M	M	M	M	KP60 250056Z AUTO 28005KT M06/M10 A2987 RMK AO1 SLP143 T10611100
P60	2016-01-25 01:56	-110.4211	44.5444	19.94	14.00	77.35	280.00	4.00	0.00	29.89	1015.40	M	M	M	M	M	M	M	M	M	M	M	KP60 250156Z AUTO 28004KT M07/M10 A2989 RMK AO1 SLP154 T10671100
P60	2016-01-25 02:56	-110.4211	44.5444	19.04	14.00	80.38	0.00	0.00	0.01	29.90	1016.30	M	M	M	M	M	M	M	M	M	M	M	KP60 250256Z AUTO 00000KT M07/M10 A2990 RMK AO1 SLP163 P0001 60001 T10721100 51017
P60	2016-01-25 03:56	-110.4211	44.5444	15.08	10.94	83.33	0.00	0.00	0.00	29.93	1017.80	M	M	M	M	M	M	M	M	M	M	M	KP60 250356Z AUTO 00000KT M09/M12 A2993 RMK AO1 SLP178 T10941117
P60	2016-01-25 04:56	-110.4211	44.5444	14.00	10.94	87.36	0.00	0.00	0.00	29.94	1018.10	M	M	M	M	M	M	M	M	M	M	M	KP60 250456Z AUTO 00000KT M10/M12 A2994 RMK AO1 SLP181 T11001117
P60	2016-01-25 05:56	-110.4211	44.5444	12.02	8.06	83.78	0.00	0.00	0.00	29.97	1019.00	M	M	M	M	M	M	M	M	M	M	M	KP60 250556Z AUTO 00000KT M11/M13 A2997 RMK AO1 SLP190 60001 T11111133 11050 21117 51017
P60	2016-01-25 06:56	-110.4211	44.5444	8.96	6.08	87.79	0.00	0.00	0.00	29.97	1019.50	M	M	M	M	M	M	M	M	M	M	M	KP60 250656Z AUTO 00000KT M13/M14 A2997 RMK AO1 SLP195 T11281144 410221128
P60	2016-01-25 07:56	-110.4211	44.5444	6.98	3.02	83.42	0.00	0.00	0.00	29.99	1020.50	M	M	M	M	M	M	M	M	M	M	M	KP60 250756Z AUTO 00000KT M14/M16 A2999 RMK AO1 SLP205 T11391161
P60	2016-01-25 08:56	-110.4211	44.5444	3.92	-0.94	79.74	0.00	0.00	0.00	29.99	1021.10	M	M	M	M	M	M	M	M	M	M	M	KP60 250856Z AUTO 00000KT M16/M18 A2999 RMK AO1 SLP211 T11561183 51007
P60	2016-01-25 09:56	-110.4211	44.5444	1.94	-2.02	83.04	0.00	0.00	0.00	30.02	1022.80	M	M	M	M	M	M	M	M	M	M	M	KP60 250956Z AUTO 00000KT M17/M19 A3002 RMK AO1 SLP228 T11671189
P60	2016-01-25 10:56	-110.4211	44.5444	5.00	1.04	83.27	0.00	0.00	0.00	30.03	1022.70	M	M	M	M	M	M	M	M	M	M	M	KP60 251056Z AUTO 00000KT M15/M17 A3003 RMK AO1 SLP227 T11501172
P60	2016-01-25 11:56	-110.4211	44.5444	1.94	-2.92	79.57	0.00	0.00	0.00	30.03	1023.80	M	M	M	M	M	M	M	M	M	M	M	KP60 251156Z AUTO 00000KT M17/M19 A3003 RMK AO1 SLP238 70002 T11671194 11111 21172 51011
P60	2016-01-25 12:56	-110.4211	44.5444	-0.04	-4.00	82.89	0.00	0.00	0.00	30.04	1025.00	M	M	M	M	M	M	M	M	M	M	M	KP60 251256Z AUTO 00000KT M18/M20 A3004 RMK AO1 SLP250 T11781200
P60	2016-01-25 13:56	-110.4211	44.5444	-0.94	-5.08	82.11	0.00	0.00	0.00	30.06	1026.00	M	M	M	M	M	M	M	M	M	M	M	KP60 251356Z AUTO 00000KT M18/M21 A3006 RMK AO1 SLP260 T11831206
P60	2016-01-25 14:56	-110.4211	44.5444	-2.92	-7.96	78.43	310.00	4.00	0.00	30.08	1027.80	M	M	M	M	M	M	M	M	M	M	M	KP60 251456Z AUTO 31004KT M19/M22 A3008 RMK AO1 SLP278 T11941222 53014
P60	2016-01-25 15:56	-110.4211	44.5444	6.98	5.00	91.37	0.00	0.00	0.00	30.10	1026.90	M	M	M	M	M	M	M	M	M	M	M	KP60 251556Z AUTO 00000KT M14/M15 A3010 RMK AO1 SLP269 T11391150
P60	2016-01-25 16:56	-110.4211	44.5444	6.08	3.92	90.58	0.00	0.00	0.00	30.11	1027.60	M	M	M	M	M	M	M	M	M	M	M	KP60 251656Z AUTO 00000KT M14/M16 A3011 RMK AO1 SLP276 T11441156
P60	2016-01-25 17:56	-110.4211	44.5444	10.94	6.08	80.35	100.00	3.00	0.00	30.13	1027.70	M	M	M	M	M	M	M	M	M	M	M	KP60 251756Z AUTO 10003KT M12/M14 A3013 RMK AO1 SLP277 T11171144 11117 21200 53012
P60	2016-01-25 18:56	-110.4211	44.5444	12.02	6.98	79.79	120.00	3.00	0.00	30.11	1027.40	M	M	M	M	M	M	M	M	M	M	M	KP60 251856Z AUTO 12003KT M11/M14 A3011 RMK AO1 SLP274 T11111139
P60	2016-01-25 19:56	-110.4211	44.5444	15.98	8.96	73.34	M	3.00	0.00	30.10	1026.50	M	M	M	M	M	M	M	M	M	M	M	KP60 251956Z AUTO VRB03KT M09/M13 A3010 RMK AO1 SLP265 T10891128
P60	2016-01-25 20:56	-110.4211	44.5444	17.96	10.04	70.66	80.00	3.00	0.00	30.09	1026.50	M	M	M	M	M	M	M	M	M	M	M	KP60 252056Z AUTO 08003KT M08/M12 A3009 RMK AO1 SLP265 T10781122 56012
P60	2016-01-25 21:56	-110.4211	44.5444	21.92	8.06	54.61	M	3.00	0.00	30.08	1026.00	M	M	M	M	M	M	M	M	M	M	M	KP60 252156Z AUTO VRB03KT M06/M13 A3008 RMK AO1 SLP260 T10561133
P60	2016-01-25 22:56	-110.4211	44.5444	19.94	10.04	64.92	M	M	0.00	30.11	1026.50	M	M	M	M	M	M	M	M	M	M	M	KP60 252256Z AUTO M07/M12 A3011 RMK AO1 SLP265 T10671122
